u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,junction,ref,bridge,tunnel,access,width,est_width,Groups
25778144,461887520,0,"[582975777, 15808319]",secondary,2,40,Avenida Carlos de Campos,True,False,161.76348069108292,"LINESTRING (-46.6101309 -23.5240816, -46.6100527 -23.5241281, -46.6099322 -23.5241795, -46.6099085 -23.5241984, -46.6098839 -23.5242226, -46.6098657 -23.5242417, -46.6098475 -23.5242635, -46.6098329 -23.5242858, -46.6098197 -23.5243095, -46.6098084 -23.5243317, -46.6097986 -23.5243564, -46.6097902 -23.5243805, -46.6097832 -23.5244033, -46.6097505 -23.5245454, -46.6097448 -23.5245755, -46.6097405 -23.5246082, -46.6097397 -23.5246396, -46.6097421 -23.5247096, -46.6097489 -23.5247417, -46.6097621 -23.5247773, -46.6097797 -23.5248049, -46.6098009 -23.5248288, -46.6098279 -23.5248605, -46.6098668 -23.5249023, -46.610036 -23.5250506, -46.6102187 -23.5252043)",1531.1690445832269,12.081041244688066,0.0005404798331218,,,,,,,,C
25778144,25778147,0,945246223,trunk,3,60,Avenida Presidente Castelo Branco,True,False,119.95941328405092,"LINESTRING (-46.6101309 -23.5240816, -46.610003 -23.5240992, -46.6094365 -23.5241522, -46.6089591 -23.5241708)",1678.251470772726,19.89331756782276,0.0016781369862289,,,,,,,,C
25778147,597437,0,945246222,trunk,4,60,Avenida Presidente Castelo Branco,True,False,33.254703298891926,"LINESTRING (-46.6089591 -23.5241708, -46.6086344 -23.5241424)",557.4970443541865,7.77256602272287,0.0029937973279969,,,,,,,,C
25783030,1708663662,0,226030607,trunk_link,2,70,,True,False,228.5184513569792,"LINESTRING (-46.6056686 -23.5219155, -46.605915 -23.5219847, -46.6061242 -23.5220314, -46.6064984 -23.522099, -46.607646 -23.5223268, -46.6078322 -23.5224212)",3380.661724466413,47.037043598800885,0.0008961556128528,,,,,,,,C
25783030,6221835688,0,"[440093657, 440093658]",trunk,4,60,"['Avenida Morvan Dias de Figueiredo', 'Avenida Morvan Dias de Figueiredo (Local)']",True,False,175.7380574024573,"LINESTRING (-46.6056686 -23.5219155, -46.6060625 -23.5219367, -46.6061577 -23.5219516, -46.6065413 -23.5220117, -46.606649 -23.5220309, -46.6068328 -23.5220636, -46.6072273 -23.5221338, -46.607368 -23.5221642)",858.5777522846819,17.51019141020468,0.0027838442435733,,,,,,,,C
25783050,3957979057,0,37395900,trunk_link,2,40,Rua AntÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ³nio Patricio,True,False,120.38866170154463,"LINESTRING (-46.609309 -23.5224308, -46.6094829 -23.5222838, -46.6095025 -23.5222544, -46.6095392 -23.5221995, -46.6095921 -23.5220615, -46.6097013 -23.5218725, -46.6099128 -23.5215149)",438.3101754441059,7.114169276337544,0.0006354794123183,,,,,,,,C
25783050,158848206,0,440093658,trunk,4,60,Avenida Morvan Dias de Figueiredo (Local),True,False,137.86670883481233,"LINESTRING (-46.609309 -23.5224308, -46.609546 -23.5224202, -46.6098229 -23.5223745, -46.6102375 -23.5222869, -46.6106303 -23.5221853)",2643.24982716162,32.22941685456179,0.0120393724728765,,,,,,,,C
25783146,2891590728,0,15808296,trunk_link,2,40,,True,False,169.03401349974584,"LINESTRING (-46.6115765 -23.5218114, -46.6116408 -23.5217289, -46.6116951 -23.5216433, -46.6117139 -23.521582, -46.611724 -23.5215076, -46.6117164 -23.5214389, -46.6116932 -23.5213794, -46.6116569 -23.5213223, -46.6116173 -23.5212689, -46.6115491 -23.5212059, -46.6114715 -23.521166, -46.6113816 -23.521149, -46.6112663 -23.5211445, -46.6111618 -23.5211705, -46.6110642 -23.5212143, -46.6109899 -23.5212732, -46.6109644 -23.521311, -46.6109555 -23.5213241, -46.6109037 -23.5214187, -46.6108894 -23.521521)",1398.8719610234857,12.17472007815293,0.0098273912194602,,,,,,,,C
25783146,7285099759,0,1137121801,trunk,4,60,Avenida Morvan Dias de Figueiredo (Local),True,False,87.81479098661637,"LINESTRING (-46.6115765 -23.5218114, -46.6117459 -23.5217252, -46.6119686 -23.5215976, -46.6120155 -23.5215707, -46.612312 -23.5214008)",2324.8345013404505,24.812738718484177,0.0130287802205161,,,,,,,,C
25783236,2348891044,0,226030623,motorway_link,1,70,,True,False,180.4955645658009,"LINESTRING (-46.6201099 -23.518172, -46.6202198 -23.5182346, -46.6205162 -23.5182647, -46.6209492 -23.5183377, -46.6216883 -23.5185241, -46.6217923 -23.5186043)",6978.090635817278,59.69327297627574,0.000656094533531,,,,,,,,C
25783236,2487452047,0,453603857,trunk,2,70,Marginal TietÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂª (Central),True,False,311.849432093297,"LINESTRING (-46.6201099 -23.518172, -46.6204672 -23.5181865, -46.6210282 -23.5182798, -46.621545 -23.5184051, -46.6220401 -23.5185464, -46.6225876 -23.5186695, -46.6228245 -23.5186965, -46.6230997 -23.5187019)",12020.779808011826,86.2597649360612,4.876314467829029e-05,,,,,,,,C
25783239,4377376400,0,49733646,trunk,4,60,Avenida Morvan Dias de Figueiredo (Local),True,False,71.41249749451497,"LINESTRING (-46.6214121 -23.5182538, -46.6220947 -23.5183977)",942.1756159407672,7.19339794911631,0.0123696158522111,,,,,,,,C
25783239,2487452047,0,241057292,trunk_link,1,60,,True,False,182.03785121646192,"LINESTRING (-46.6214121 -23.5182538, -46.6214838 -23.518334, -46.6217165 -23.518386, -46.6222262 -23.5185139, -46.622996 -23.5186435, -46.6230997 -23.5187019)",7208.67209825288,74.04507189322986,0.0009209268180671,,,,,,,,C
25783434,25876382,0,"[935871496, 4331539]",trunk_link,"['1', '2']",40,,True,False,192.44534923028527,"LINESTRING (-46.6302111 -23.5181272, -46.630315 -23.5181001, -46.6304123 -23.5180817, -46.630535 -23.5180552, -46.6306322 -23.5180036, -46.6306912 -23.5179353, -46.6307288 -23.5178597, -46.6307462 -23.5177804, -46.6307408 -23.5176955, -46.6307207 -23.5176359, -46.6306785 -23.517574, -46.6306315 -23.5175283, -46.6305531 -23.5174896, -46.6304521 -23.5174693, -46.6303985 -23.517473, -46.6303459 -23.5174828, -46.6303018 -23.517496, -46.6302594 -23.5175135, -46.6301896 -23.517556, -46.6301326 -23.5176267, -46.6300958 -23.5177109, -46.6300507 -23.5178779)",2278.4079649505,26.789367070886613,0.0103981443462758,,,,,,,,C
25783434,25783456,0,278036015,trunk,3,60,Avenida Assis Chateaubriand,True,False,152.31215250369652,"LINESTRING (-46.6302111 -23.5181272, -46.6303258 -23.518129, -46.6304914 -23.5181474, -46.630653 -23.5181788, -46.630936 -23.51826, -46.631117 -23.5183079, -46.6312981 -23.5183399, -46.6314563 -23.5183559, -46.6316749 -23.5183522)",2414.566941102859,20.97993724136331,0.0059113682971456,,,,,,,,C
25783456,4243011547,0,572163175,trunk,3,60,Avenida Assis Chateaubriand,True,False,301.7445938431256,"LINESTRING (-46.6316749 -23.5183522, -46.6327813 -23.5182833, -46.6334264 -23.5182378, -46.6338663 -23.5181985, -46.6342445 -23.5181628, -46.634624 -23.5181284)",1055.64497058714,4.527718242471027,0.0060851681735777,,,,,,,,C
25783549,1964865137,0,8371497,primary,2,40,,True,False,91.41915311021124,"LINESTRING (-46.6492872 -23.5155883, -46.6493447 -23.5156147, -46.6494915 -23.5156327, -46.6495813 -23.5156382, -46.650008 -23.5156672, -46.6500717 -23.515675, -46.6501077 -23.5156816, -46.6501708 -23.5156972)",297.5646457207696,6.500168896404027,0.0002658713055364,,,,,,,,C
25783549,1964865146,0,"[935858761, 646945013]",primary,3,40,Avenida Olavo Fontoura,True,False,97.5429155479086,"LINESTRING (-46.6492872 -23.5155883, -46.6494881 -23.5155897, -46.649697 -23.5155934, -46.6500678 -23.5155993, -46.6501336 -23.5156032, -46.6502434 -23.5156098)",309.7811407568868,7.920282762394837,0.0028810399353388,,,,,,,,C
25783581,2387001370,0,226030603,trunk_link,2,60,,True,False,273.74297888138125,"LINESTRING (-46.6560042 -23.5158888, -46.6560535 -23.515854, -46.6561119 -23.5158276, -46.656189 -23.515803, -46.6563338 -23.5157686, -46.6565356 -23.5157286, -46.6575049 -23.5155399, -46.6581289 -23.5154119, -46.6582683 -23.5153818, -46.6583877 -23.5153529, -46.6585949 -23.5152779)",5559.809284371514,60.52243553689725,0.0059816438993551,,,,,,,,C
25870718,466929713,0,227324138,trunk,3,50,Avenida do Estado,True,False,345.546585119374,"LINESTRING (-46.6111634 -23.5646175, -46.610812 -23.565249, -46.6105565 -23.5656847, -46.6103569 -23.5660711, -46.6102467 -23.5662846, -46.6099732 -23.5667603, -46.6096352 -23.5673909)",883.3061888720404,14.81156910458576,0.0119620598648006,,BR-050,,,,,,C
25870718,3712576655,0,416452347,residential,4,,Rua Ibiruba,True,False,28.96780796856753,"LINESTRING (-46.6111634 -23.5646175, -46.6112439 -23.5646478, -46.6114307 -23.5647057)",247.4361495424272,8.55006297282956,0.0192326565433906,,,,,,,,C
25870742,1417145836,0,944399652,primary,3,50,Avenida do Estado,True,False,93.70601417858062,"LINESTRING (-46.6112995 -23.5634708, -46.6117112 -23.5627173)",654.4030649362542,16.01150937910997,0.0180674181055454,,,,,,,,C
25870742,445062313,0,37918181,secondary,2,,PraÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ§a Alberto Lion,True,False,45.37740522039691,"LINESTRING (-46.6112995 -23.5634708, -46.6112045 -23.5634138, -46.6110011 -23.5633123, -46.6109307 -23.5632471)",333.64457225762754,9.729728119163598,0.0087981228479867,,,,,,,,C
25870836,25871670,0,"[945278714, 183489035, 945273863]",trunk,"['3', '2']",50,Avenida do Estado,True,False,2025.1807981480629,"LINESTRING (-46.6113811 -23.5635176, -46.611397 -23.5634892, -46.6119298 -23.562539, -46.6121967 -23.5620376, -46.6124757 -23.5615199, -46.6127881 -23.5609618, -46.6129826 -23.5606324, -46.613169 -23.5603656, -46.6134407 -23.5600187, -46.6136344 -23.5597965, -46.6138159 -23.5596072, -46.6140367 -23.5593932, -46.614258 -23.559199, -46.6145383 -23.55899, -46.6147636 -23.558829, -46.6149822 -23.5586999, -46.6151619 -23.5585991, -46.615296 -23.5585253, -46.6155052 -23.5584208, -46.6157198 -23.5583348, -46.6159987 -23.5582242, -46.6162536 -23.5581356, -46.6167846 -23.5579783, -46.6176215 -23.5577078, -46.6193368 -23.5571546, -46.6206564 -23.5567428, -46.6212724 -23.5565509, -46.6217515 -23.5563849, -46.622204 -23.5562019, -46.6225727 -23.5560213, -46.6229598 -23.5558091, -46.6232804 -23.5556087, -46.6236042 -23.5553763, -46.6239339 -23.5551084, -46.6243109 -23.5547722, -46.6247401 -23.5543148, -46.6251183 -23.553828, -46.6253315 -23.553533, -46.6254173 -23.5534076, -46.6254844 -23.5532981, -46.6255595 -23.5531494, -46.6256104 -23.5530412, -46.6256549 -23.5529021, -46.625684 -23.5527525, -46.6257511 -23.5523785)",3330.7647150811986,23.48924266090496,0.002762473470724,,BR-050,,,,,,C
25870836,25870742,0,"[945571466, 858483060]",trunk_link,4,50,PraÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ§a Alberto Lion,True,False,9.810885277346417,"LINESTRING (-46.6113811 -23.5635176, -46.6113367 -23.5634923, -46.6112995 -23.5634708)",378.07814799404525,11.246861129241942,0.0181764208541338,,,,,,,,C
25870857,337788952,0,37916661,residential,,40,Rua Conselheiro JoÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ£o Alfredo,True,False,68.16278763316394,"LINESTRING (-46.6139407 -23.5593666, -46.6138574 -23.5588693, -46.6138392 -23.5587607)",1848.8974543264949,18.141807033327453,0.0044484503426832,,,,,,,,C
25870857,4617469258,0,183489045,primary,3,50,Avenida do Estado,True,False,111.1185243529147,"LINESTRING (-46.6139407 -23.5593666, -46.6142646 -23.5590935, -46.6146131 -23.5588339, -46.6147795 -23.5587305)",2514.723693167108,29.71833672207136,0.0188337433215744,,,,,,,,C
25871539,445043156,0,34436963,residential,2,,Rua LuÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ­s Gama,True,False,80.72196103679076,"LINESTRING (-46.6222841 -23.5560493, -46.6223343 -23.5556109, -46.6223557 -23.5554241, -46.6223676 -23.5553274)",484.870469831698,9.731785931191649,0.0040475063070936,,,,,,,,C
25871539,396034445,0,1080789231,primary,3,50,Avenida do Estado,True,False,229.7521149101761,"LINESTRING (-46.6222841 -23.5560493, -46.622537 -23.5559345, -46.6225934 -23.5559023, -46.6226702 -23.5558585, -46.6227531 -23.5558111, -46.6230883 -23.5556203, -46.6235255 -23.5553175, -46.6236597 -23.5552091, -46.62387 -23.5550407, -46.6240972 -23.5548386)",839.2391423711958,14.214205742591016,0.0175041270386418,,,,,,,,C
25871670,25871831,0,15260247,trunk,2,,Rua da Figueira,True,False,52.219123283995216,"LINESTRING (-46.6257511 -23.5523785, -46.6257499 -23.5521893, -46.6257509 -23.552054, -46.6257432 -23.5519744, -46.6257308 -23.5519102)",5303.726389945266,26.98733128544996,0.0001436446533065,,,,,,,,C
25871670,25872025,0,"[923545472, 945278713]",trunk,2,50,Avenida do Estado,True,False,268.7720887139859,"LINESTRING (-46.6257511 -23.5523785, -46.6257861 -23.5522728, -46.6258673 -23.5520574, -46.6263177 -23.5509519, -46.6265023 -23.5505521, -46.6266488 -23.5501074)",6539.953733164812,23.88460809124384,0.0026188288174174,,BR-050,,,,,,C
25871831,597282,0,"[1189377203, 183489030]",trunk,3,50,Avenida do Estado,True,False,100.21896616567228,"LINESTRING (-46.6257308 -23.5519102, -46.6258392 -23.5516803, -46.6261325 -23.5510876)",2208.491712381756,27.00504234188797,0.0141294104434267,,,,,,,,C
25871831,151239264,0,944826127,primary,1,,Rua da Figueira,True,False,51.84832799224698,"LINESTRING (-46.6257308 -23.5519102, -46.6256938 -23.5518235, -46.6255187 -23.5514866)",2594.148563430268,30.944587012755903,0.0001143395382722,,,,,,,,C
25871833,151239264,0,15260284,primary,1,,Rua da Figueira,True,False,88.2602645532706,"LINESTRING (-46.6256216 -23.5522727, -46.6256086 -23.5519887, -46.6255952 -23.5518488, -46.625577 -23.5517392, -46.6255187 -23.5514866)",2552.327683330458,42.90403533720226,0.0134963868989275,,,,,,,,C
25871833,25871831,0,183489030,trunk,3,50,Avenida do Estado,True,False,41.820880099809486,"LINESTRING (-46.6256216 -23.5522727, -46.6256778 -23.5520764, -46.6257308 -23.5519102)",2266.889798447619,30.15677111141564,0.0141001053283925,,,,,,,,C
25872025,6595269581,0,"[945278712, 974488538, 186371501]",trunk,"['3', '4']",50,Avenida do Estado,True,False,866.2440594660902,"LINESTRING (-46.6266488 -23.5501074, -46.6268808 -23.5496575, -46.6268953 -23.5496294, -46.6271058 -23.5492196, -46.6274451 -23.5487288, -46.6277288 -23.5482796, -46.6280386 -23.5477637, -46.6282138 -23.5473878, -46.6284581 -23.5467998, -46.6286116 -23.5462412, -46.6287575 -23.5455225, -46.6288187 -23.5451344, -46.6288696 -23.5442792, -46.6288315 -23.5437331, -46.6286944 -23.5430398, -46.62867 -23.5429187, -46.6286381 -23.5427706)",3179.558102538734,23.74701223043248,0.0159921153419101,,BR-050,,,,,,C
25872075,1420146737,0,8375715,primary,4,50,Avenida do Estado,True,False,181.78253618795856,"LINESTRING (-46.6286296 -23.5481997, -46.6284281 -23.5484814, -46.6283289 -23.5486362, -46.6282819 -23.5487543, -46.6282484 -23.5488821, -46.6282296 -23.5490273, -46.6282263 -23.5491593, -46.6282383 -23.5497422)",1835.3998131498065,20.231045388973715,0.0410230758063109,,,,,,,,C
25872075,4902214144,0,"[1031685924, 945561098, 945561099, 945561100, 945561101, 333520062]",trunk,"['3', '1', '2']",50,Avenida do Estado,True,False,649.5377057323158,"LINESTRING (-46.6286296 -23.5481997, -46.6284429 -23.5483818, -46.6283208 -23.548517, -46.6282149 -23.5486559, -46.6279931 -23.5489777, -46.6275628 -23.5496502, -46.6273673 -23.5499944, -46.6272893 -23.5501333, -46.6270733 -23.5505515, -46.6269196 -23.550886, -46.6266321 -23.5515787, -46.6264567 -23.5520841, -46.6263682 -23.5523466, -46.6262837 -23.5525544, -46.6262133 -23.5526816, -46.6259873 -23.5530006, -46.6257161 -23.5533456)",5917.050493417034,23.816838083085766,0.0033985432358835,,BR-050,,,,,,C
25872212,25872075,0,"[909387488, 909387494]",trunk,"['4', '5']",50,Avenida do Estado,True,False,278.49200827697246,"LINESTRING (-46.6301486 -23.5461204, -46.6296407 -23.5468368, -46.6291596 -23.547551, -46.6288493 -23.5479469, -46.6286296 -23.5481997)",1738.6903410607924,20.23021848178241,0.0444216190421945,,BR-050,,,,,,C
25872232,25872212,0,909387495,trunk,3,50,Avenida do Estado,True,False,196.37919191574176,"LINESTRING (-46.6297656 -23.5444987, -46.6301094 -23.544975, -46.630165 -23.5450763, -46.6302077 -23.5451656, -46.630243 -23.5452747, -46.6302958 -23.5455661, -46.6302695 -23.5457912, -46.6302515 -23.5458776, -46.6301955 -23.5460135, -46.6301486 -23.5461204)",2064.321294796779,23.791897940448585,0.0287000033720954,,BR-050,,,,,,C
25872236,25872212,0,"[909387489, 8375719]",trunk_link,"['1', '2']",50,,True,False,145.4386291121997,"LINESTRING (-46.630562 -23.5448929, -46.6305625 -23.5449695, -46.6305665 -23.5450703, -46.6305403 -23.5452534, -46.6305177 -23.5453328, -46.6304226 -23.5456301, -46.6303358 -23.5458399, -46.6302636 -23.5459689, -46.6301486 -23.5461204)",1871.7437202255653,20.04868373238665,0.0157216156700991,,,,,,,,C
25872236,8747316252,0,8579876,primary_link,3,50,,True,False,38.84139794636085,"LINESTRING (-46.630562 -23.5448929, -46.63073 -23.5449554, -46.6308443 -23.5450004, -46.6309072 -23.5450384)",292.2797176958206,12.428554821159064,0.0079468812792879,,,,,,,,C
25872254,2389060601,0,909387495,trunk,3,50,Avenida do Estado,True,False,35.269932856772094,"LINESTRING (-46.6291191 -23.5428224, -46.6291957 -23.5429938, -46.6292503 -23.5431159)",2115.761682776756,23.67942994367173,0.0315340748353931,,BR-050,,,,,,C
25872258,25872232,0,909387495,trunk,3,50,Avenida do Estado,True,False,75.7335518147542,"LINESTRING (-46.6294514 -23.5438876, -46.6294784 -23.543996, -46.6295152 -23.5441025, -46.629613 -23.544273, -46.6296833 -23.5443785, -46.6297656 -23.5444987)",2184.9669348977664,23.836616572826777,0.0284133752606643,,BR-050,,,,,,C
25872264,1420146734,0,8375726,tertiary,2,50,Parque Dom Pedro II,True,False,129.04686968635124,"LINESTRING (-46.6297566 -23.5436253, -46.629839 -23.5437164, -46.6300059 -23.5439008, -46.6304609 -23.5443826, -46.6305789 -23.5445076)",2021.984745947177,26.487780586198426,0.0031249265010712,,,,,,,,C
25872264,2389060616,0,72470714,trunk_link,1,,,True,False,31.26085646264117,"LINESTRING (-46.6297566 -23.5436253, -46.629731 -23.5436915, -46.6297095 -23.5437591, -46.6296914 -23.5438986)",2240.515932715641,25.81469882977104,0.0002068832496496,,,,,,,,C
25872264,25872258,0,1291819504,trunk_link,,,,True,False,43.65004255440854,"LINESTRING (-46.6297566 -23.5436253, -46.6296552 -23.5436767, -46.6295439 -23.5437578, -46.6294889 -23.5438193, -46.6294514 -23.5438876)",2248.853701574439,25.80607653622692,5.55640094082407e-05,,,,,,,,C
25872274,445042754,0,231245220,trunk,3,50,Avenida do Estado,True,False,29.515992790129967,"LINESTRING (-46.6271577 -23.5394006, -46.6270468 -23.5391554)",1257.8212839710463,12.541177800966588,0.0184637101607469,,BR-050,,,,,,C
25872274,661212055,0,231245218,secondary,2,,Largo do Pari,True,False,48.046481294173056,"LINESTRING (-46.6271577 -23.5394006, -46.6270913 -23.5394884, -46.6270613 -23.539545, -46.6270233 -23.5396372, -46.6270057 -23.5397375, -46.6269719 -23.5397914)",230.6360028477248,7.764086513005939,0.0151167165349518,,,,,,,,C
25872723,6222710507,0,8580974,trunk_link,1,40,,True,False,105.91418229485151,"LINESTRING (-46.6254827 -23.5332714, -46.6255002 -23.5334346, -46.625511 -23.5335237, -46.6255412 -23.5336245, -46.6256102 -23.5337542, -46.62568 -23.5338194, -46.6257463 -23.5338581, -46.6258865 -23.5339165, -46.6259466 -23.5339321, -46.6259938 -23.5339406, -46.6260415 -23.533946)",942.91402847128,14.28282573935468,0.0001838831029587,,,,,,,,C
25872723,6213473289,0,933998791,trunk,3,50,Avenida do Estado,True,False,84.07461406051836,"LINESTRING (-46.6254827 -23.5332714, -46.6254616 -23.5333396, -46.6254348 -23.5334711, -46.6254213 -23.5336476, -46.6254227 -23.5339531, -46.6254267 -23.534022)",528.7991811755736,9.870778519169937,0.0267982879578694,,BR-050,,,,,,C
